,cost time,FPS,1,2,3,4,5,coordinate,len
1.png,0.022762537002563477,43,car,person,person,,,"[[1220, 380, 1530, 469], [683, 546, 901, 982], [982, 428, 1052, 655]]",3
2.png,0.00810384750366211,123,car,person,person,,,"[[1225, 381, 1534, 468], [679, 543, 906, 986], [971, 418, 1050, 658]]",3
3.png,0.007776021957397461,128,car,person,person,,,"[[1222, 381, 1525, 468], [695, 534, 896, 993], [942, 432, 1031, 647]]",3
4.png,0.007375240325927734,135,car,person,,,,"[[1219, 383, 1527, 469], [723, 527, 907, 938]]",2
5.png,0.007921695709228516,126,car,person,,,,"[[1220, 381, 1513, 474], [868, 417, 947, 640]]",2
6.png,0.007696390151977539,129,car,person,person,,,"[[1229, 382, 1510, 476], [865, 432, 953, 641], [728, 499, 898, 943]]",3
7.png,0.006829023361206055,146,car,person,,,,"[[1233, 382, 1514, 475], [864, 432, 944, 627]]",2
8.png,0.007179737091064453,139,car,,,,,"[[1220, 381, 1513, 474]]",1
9.png,0.0070972442626953125,140,car,,,,,"[[1225, 383, 1510, 479]]",1
10.png,0.007161855697631836,139,car,,,,,"[[1221, 383, 1520, 481]]",1
11.png,0.007364511489868164,135,car,,,,,"[[1229, 384, 1509, 478]]",1
12.png,0.00721287727355957,138,car,,,,,"[[1225, 385, 1508, 481]]",1
13.png,0.007338047027587891,136,car,,,,,"[[1207, 385, 1522, 483]]",1
14.png,0.0071506500244140625,139,car,,,,,"[[1207, 385, 1522, 483]]",1
15.png,0.007233858108520508,138,car,,,,,"[[1209, 385, 1513, 485]]",1
16.png,0.0072154998779296875,138,car,,,,,"[[1195, 381, 1516, 486]]",1
17.png,0.008037567138671875,124,car,person,,,,"[[1198, 382, 1524, 488], [710, 477, 886, 955]]",2
18.png,0.007927417755126953,126,car,person,,,,"[[1194, 380, 1519, 489], [728, 491, 890, 958]]",2
19.png,0.007916688919067383,126,car,person,,,,"[[1183, 385, 1529, 493], [746, 528, 899, 875]]",2
20.png,0.008113622665405273,123,car,person,,,,"[[1182, 385, 1526, 491], [746, 528, 899, 873]]",2
21.png,0.007926225662231445,126,car,person,,,,"[[1193, 385, 1515, 487], [745, 525, 898, 877]]",2
22.png,0.00809931755065918,123,car,person,,,,"[[1180, 383, 1529, 496], [734, 558, 897, 983]]",2
23.png,0.007640361785888672,130,car,person,,,,"[[1186, 385, 1522, 498], [724, 486, 890, 941]]",2
24.png,0.00792241096496582,126,car,,,,,"[[1195, 386, 1515, 500]]",1
25.png,0.0076100826263427734,131,car,person,,,,"[[1173, 387, 1536, 499], [717, 490, 891, 941]]",2
26.png,0.007916927337646484,126,car,person,,,,"[[1191, 389, 1515, 497], [714, 487, 878, 955]]",2
27.png,0.007935285568237305,126,car,person,,,,"[[1181, 386, 1525, 499], [714, 493, 873, 931]]",2
28.png,0.0075550079345703125,132,car,person,,,,"[[1182, 387, 1525, 499], [718, 475, 877, 946]]",2
29.png,0.007123708724975586,140,car,person,,,,"[[1172, 385, 1531, 503], [710, 450, 873, 950]]",2
30.png,0.007634878158569336,130,car,person,,,,"[[1180, 390, 1530, 504], [707, 440, 865, 963]]",2
31.png,0.0076406002044677734,130,car,person,,,,"[[1174, 392, 1531, 505], [708, 450, 863, 965]]",2
32.png,0.0077512264251708984,129,car,person,,,,"[[1166, 389, 1539, 507], [710, 462, 865, 957]]",2
33.png,0.007919073104858398,126,car,person,,,,"[[1163, 390, 1555, 512], [703, 487, 871, 963]]",2
34.png,0.007603883743286133,131,car,person,,,,"[[1156, 391, 1564, 520], [704, 488, 870, 961]]",2
35.png,0.008424758911132812,118,car,person,,,,"[[1155, 389, 1561, 520], [706, 478, 873, 980]]",2
36.png,0.007581472396850586,131,car,person,,,,"[[1150, 393, 1567, 522], [705, 477, 869, 950]]",2
37.png,0.007732391357421875,129,car,person,,,,"[[1148, 397, 1565, 524], [704, 458, 861, 965]]",2
38.png,0.00772857666015625,129,car,person,,,,"[[1148, 397, 1565, 524], [704, 458, 861, 965]]",2
39.png,0.0077130794525146484,129,car,person,,,,"[[1153, 395, 1565, 523], [701, 463, 865, 963]]",2
40.png,0.007671833038330078,130,car,person,,,,"[[1148, 397, 1573, 523], [701, 471, 866, 945]]",2
41.png,0.007623434066772461,131,car,person,,,,"[[1153, 396, 1564, 530], [681, 466, 861, 972]]",2
42.png,0.008099794387817383,123,car,person,,,,"[[1156, 395, 1562, 528], [681, 462, 871, 974]]",2
43.png,0.00762939453125,131,car,person,,,,"[[1162, 399, 1567, 531], [698, 465, 866, 966]]",2
44.png,0.007555961608886719,132,car,,,,,"[[1148, 395, 1574, 529]]",1
45.png,0.0075223445892333984,132,car,,,,,"[[1113, 390, 1611, 540]]",1
46.png,0.008031606674194336,124,car,person,person,,,"[[1162, 399, 1575, 539], [690, 482, 878, 971], [1586, 173, 1886, 527]]",3
47.png,0.00786590576171875,127,car,person,,,,"[[1115, 395, 1620, 544], [689, 417, 760, 638]]",2
48.png,0.00764775276184082,130,car,person,,,,"[[1128, 394, 1610, 559], [681, 415, 756, 633]]",2
49.png,0.00763392448425293,130,car,,,,,"[[1123, 395, 1606, 560]]",1
50.png,0.007639408111572266,130,car,person,,,,"[[1125, 393, 1613, 560], [1608, 148, 1889, 553]]",2
51.png,0.007548809051513672,132,car,,,,,"[[1136, 394, 1605, 568]]",1
52.png,0.007904052734375,126,car,person,,,,"[[1123, 397, 1616, 561], [678, 412, 749, 633]]",2
53.png,0.007588624954223633,131,car,,,,,"[[1109, 395, 1600, 558]]",1
54.png,0.006967782974243164,143,car,,,,,"[[1035, 395, 1537, 560]]",1
55.png,0.007651329040527344,130,car,person,,,,"[[1041, 393, 1531, 565], [674, 561, 893, 987]]",2
56.png,0.007857561111450195,127,car,person,person,,,"[[1047, 390, 1519, 568], [667, 556, 885, 993], [1495, 112, 1883, 507]]",3
57.png,0.008028745651245117,124,car,person,,,,"[[1021, 392, 1504, 569], [686, 556, 882, 978]]",2
58.png,0.00791168212890625,126,car,person,,,,"[[1010, 396, 1483, 569], [668, 502, 890, 952]]",2
59.png,0.007980108261108398,125,car,person,person,,,"[[992, 392, 1482, 573], [665, 509, 899, 947], [576, 414, 653, 607]]",3
60.png,0.008002042770385742,124,car,person,,,,"[[978, 395, 1497, 566], [667, 507, 892, 955]]",2
61.png,0.00761866569519043,131,car,person,,,,"[[955, 396, 1479, 578], [677, 568, 904, 970]]",2
62.png,0.00765538215637207,130,car,person,,,,"[[942, 394, 1492, 580], [682, 573, 911, 974]]",2
63.png,0.0071413516998291016,140,car,person,,,,"[[942, 394, 1492, 580], [682, 573, 911, 974]]",2
64.png,0.00765538215637207,130,car,,,,,"[[934, 396, 1484, 580]]",1
65.png,0.006947994232177734,143,car,,,,,"[[937, 399, 1495, 581]]",1
66.png,0.007505178451538086,133,car,,,,,"[[954, 395, 1502, 590]]",1
67.png,0.007491111755371094,133,car,,,,,"[[959, 398, 1500, 589]]",1
68.png,0.007561445236206055,132,car,,,,,"[[956, 399, 1497, 587]]",1
69.png,0.007536172866821289,132,car,,,,,"[[952, 398, 1514, 589]]",1
70.png,0.007870912551879883,127,car,person,,,,"[[972, 396, 1515, 592], [676, 562, 881, 985]]",2
71.png,0.007329225540161133,136,car,,,,,"[[962, 391, 1519, 596]]",1
72.png,0.00764775276184082,130,car,,,,,"[[925, 397, 1543, 606]]",1
73.png,0.007537841796875,132,car,,,,,"[[970, 396, 1517, 593]]",1
74.png,0.007883548736572266,126,car,person,,,,"[[975, 397, 1544, 593], [676, 490, 912, 978]]",2
75.png,0.007875204086303711,126,car,person,person,,,"[[988, 400, 1555, 591], [675, 498, 915, 968], [1517, 102, 1905, 487]]",3
76.png,0.008254289627075195,121,car,person,person,,,"[[977, 396, 1570, 595], [1500, 95, 1890, 512], [666, 572, 904, 965]]",3
77.png,0.007858991622924805,127,car,person,person,,,"[[963, 397, 1642, 613], [1521, 89, 1903, 611], [669, 565, 895, 975]]",3
78.png,0.007576704025268555,131,car,person,,,,"[[977, 390, 1649, 619], [663, 569, 885, 966]]",2
79.png,0.007542133331298828,132,car,person,,,,"[[981, 387, 1645, 621], [872, 414, 963, 645]]",2
80.png,0.007917165756225586,126,car,person,,,,"[[966, 387, 1663, 626], [691, 547, 902, 973]]",2
81.png,0.008303165435791016,120,car,person,,,,"[[967, 387, 1662, 626], [690, 547, 899, 973]]",2
82.png,0.008060932159423828,124,car,person,,,,"[[1024, 390, 1707, 637], [683, 547, 886, 982]]",2
83.png,0.008182525634765625,122,car,person,person,,,"[[1124, 368, 1797, 647], [679, 518, 891, 952], [966, 425, 1069, 664]]",3
84.png,0.0076329708099365234,131,car,person,,,,"[[1266, 373, 1918, 680], [668, 558, 900, 983]]",2
85.png,0.007937192916870117,125,car,person,person,,,"[[1577, 391, 1919, 691], [698, 546, 870, 995], [1342, 430, 1483, 678]]",3
